Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Enrolled_Units,Total_Approved_Units,Grade_Improvement,Failure_Flag
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Higher Edu Degree (1st cycle),Administrative Staff,Technicians & Professionals,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,4.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.375,0.5,0.38095238095238093,0.5572916666666665,0.0,0.0,0.375,0.625,0.3333333333333333,0.4717741935483871,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,10.0,8.0,-1.0,0
Single,Over 23 years old,0.2857142857142857,Veterinary Nursing,Daytime,Higher education—degree,Portuguese,Bachelor’s Degree,Higher Education Degree,Administrative Staff,Skilled Industry Workers,Yes,No,No,Yes,Female,No,0.47058823529411753,No,0.0,0.5,0.4375,0.5714285714285714,0.9851190476190477,0.0,0.0,0.5,0.375,0.5,0.9314516129032256,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,12.0,-0.35714285714285765,0
Single,1st phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Technicians & Professionals,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.6006944444444444,0.0,0.0,0.5,0.375,0.5,0.7862903225806451,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,12.0,12.0,1.833333333333334,0
Single,1st phase—general contingent,0.2857142857142857,Basic Education,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Scientific Specialists,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.5,0.5625,0.47619047619047616,0.4999999999999998,0.0,0.0,0.5,0.625,0.3333333333333333,0.44758064516129037,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,12.0,9.0,-0.6999999999999993,0
Single,Over 23 years old,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Female,No,0.5294117647058822,No,0.0,0.5,0.4375,0.5714285714285714,0.9479166666666665,0.0,0.0,0.5,0.5,0.5,0.7171658986175115,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-2.2142857142857135,0
Single,2nd phase—general contingent,0.5714285714285714,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.23529411764705888,No,0.0,0.375,0.625,0.38095238095238093,0.453125,0.0,0.0,0.375,0.375,0.41666666666666663,0.45725806451612894,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,10.0,9.0,-0.15000000000000036,0
Single,1st phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Scientific Specialists,Unskilled Workers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.875,0.09523809523809523,0.375,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,10.0,1.0,-4.125000000000001,0
Single,2nd phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.75,0.5,0.6666666666666666,0.8035714285714284,0.0,0.0,0.75,0.5,0.5833333333333333,0.7973502304147465,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,16.0,14.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.5,0.5714285714285714,0.84375,0.0,0.0,0.5,0.4375,0.5,0.7171658986175115,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,12.0,12.0,-1.2142857142857135,0
Married,Change in course,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Female,Yes,0.8823529411764706,No,0.0,1.0,0.75,0.6666666666666666,0.38988095238095233,0.0,0.0,1.0,0.625,0.6666666666666666,0.4959677419354839,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,20.0,15.0,0.8571428571428577,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Service/Sales/Security,Service/Sales/Security,No,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.4097222222222223,0.0,0.0,0.5,0.5,0.5,0.43145161290322587,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,12.0,12.0,0.0,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Administrative Staff,No,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.625,0.5625,0.47619047619047616,0.48333333333333317,0.0,0.0,0.625,0.5625,0.5,0.4738479262672809,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Enrolled,14.0,11.0,-0.2685714285714287,0
Single,2nd phase—general contingent,0.8571428571428571,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.375,0.4375,0.47619047619047616,0.39236111111111094,0.0,0.0,0.375,0.5625,0.3333333333333333,0.3749999999999999,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled,10.0,9.0,-0.4166666666666661,0
Divorced,Over 23 years old,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Administrative Staff,Armed Forces,No,No,Yes,Yes,Female,Yes,1.0,No,0.0,0.375,0.375,0.47619047619047616,0.33333333333333326,0.0,0.0,0.375,0.4375,0.3333333333333333,0.3749999999999999,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,10.0,9.0,0.15000000000000036,0
Single,1st phase—general contingent,0.2857142857142857,Equiniculture,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.375,0.625,0.38095238095238093,0.53125,0.0,0.0,0.375,0.75,0.16666666666666666,0.5927419354838709,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,10.0,6.0,0.5,0
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,Yes,No,Female,No,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,4.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Secondary Education,Armed Forces Sergeants,ICT Technicians,No,No,Yes,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.8611111111111109,0.0,0.0,0.5,0.375,0.5,0.6733870967741936,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-1.8333333333333321,0
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,Yes,No,No,Yes,Female,No,0.23529411764705888,No,0.0,1.0,0.75,1.0,0.8263888888888888,0.0,0.0,1.0,0.9375,0.9166666666666666,0.7862903225806451,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,20.0,21.5,-0.3333333333333339,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Machine Operators,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.625,0.5625,0.5714285714285714,0.4982638888888886,0.0,0.0,0.625,0.5625,0.5,0.47499999999999976,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Enrolled,14.0,12.0,-0.40000000000000036,0
Single,1st phase—general contingent,0.5714285714285714,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.375,0.5,0.19047619047619047,0.27083333333333326,0.0,0.0,0.375,0.5625,0.25,0.43145161290322587,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,10.0,5.0,1.333333333333334,0
Single,Change in course,0.2857142857142857,Agronomy,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Administrative Staff,Skilled Industry Workers,Yes,No,No,Yes,Female,No,0.23529411764705888,No,0.0,1.0,1.0,0.8571428571428571,0.47916666666666674,0.0,0.0,1.0,1.0,0.6666666666666666,0.4233870967741936,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,20.0,17.0,-0.75,0
Single,1st phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.2941176470588236,No,0.0,0.375,0.5,0.2857142857142857,0.3055555555555556,0.0,0.0,0.375,0.6875,0.16666666666666666,0.30241935483870963,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,10.0,5.0,-0.3333333333333339,0
Single,2nd phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Male,No,0.23529411764705888,No,0.0,0.5,0.6875,0.5714285714285714,0.39236111111111094,0.0,0.0,0.5,0.875,0.25,0.7540322580645159,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,12.0,9.0,3.5,0
Single,Change in course,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,Yes,0.17647058823529416,No,0.0,0.5,0.5,0.2857142857142857,0.375,0.0,0.0,0.5,0.5,0.16666666666666666,0.43145161290322587,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled,12.0,5.0,0.3333333333333339,0
Single,1st phase—general contingent,0.5714285714285714,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,Yes,0.23529411764705888,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,4.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Brazilian,Secondary Education,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,0.17647058823529416,Yes,0.0,0.5,0.4375,0.5714285714285714,0.5684523809523809,0.0,0.0,0.5,0.5,0.41666666666666663,0.4766129032258065,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,11.0,-1.057142857142857,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.75,0.5,0.6666666666666666,0.7217261904761902,0.0,0.0,0.75,0.5,0.5833333333333333,0.7213133640552994,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,16.0,14.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Service/Sales/Security,Skilled Industry Workers,No,No,No,Yes,Female,Yes,0.17647058823529416,No,0.0,0.5,0.4375,0.5714285714285714,0.7916666666666665,0.0,0.0,0.5,0.375,0.5,0.9153225806451611,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,12.0,1.3333333333333321,0
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.5625,0.47619047619047616,0.6458333333333333,0.0,0.0,0.375,0.3125,0.41666666666666663,0.5346774193548386,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,10.0,10.0,-1.1999999999999993,0
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Scientific Specialists,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.375,0.75,0.47619047619047616,0.5684523809523809,0.0,0.0,0.375,0.5,0.3333333333333333,0.6169354838709676,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,10.0,9.0,0.39285714285714235,0
Single,2nd phase—general contingent,0.5714285714285714,Basic Education,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Technicians & Professionals,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.4375,0.19047619047619047,0.7395833333333333,0.0,0.0,0.5,0.375,0.08333333333333333,0.30241935483870963,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout,12.0,3.0,-4.5,0
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Machine Operators,No,Yes,No,Yes,Female,No,0.4117647058823528,No,0.0,0.375,0.4375,0.2857142857142857,0.3402777777777777,0.0,0.0,0.375,0.4375,0.25,0.35080645161290314,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,10.0,6.0,-0.16666666666666607,0
Single,1st phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Scientific Specialists,No,No,Yes,No,Female,Yes,0.23529411764705888,No,0.0,0.5,0.4375,0.5714285714285714,0.6279761904761905,0.0,0.0,0.5,0.5,0.5,0.43145161290322587,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout,12.0,12.0,-2.095238095238095,0
Single,1st phase—general contingent,0.8571428571428571,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Machine Operators,Skilled Industry Workers,Yes,No,No,Yes,Male,Yes,0.05882352941176472,No,0.0,0.625,0.75,0.6666666666666666,0.44965277777777746,0.0,0.0,0.75,0.8125,0.3333333333333333,0.3864193548387097,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,15.0,11.0,-0.8486666666666629,0
Single,2nd phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Administrative Staff,Machine Operators,Yes,No,No,Yes,Male,Yes,0.17647058823529416,No,0.0,0.375,0.6875,0.38095238095238093,0.47916666666666674,0.0,0.0,0.375,0.3125,0.41666666666666663,0.5733870967741935,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,10.0,9.0,0.8000000000000007,0
Single,3rd phase—general contingent,0.5714285714285714,Basic Education,Daytime,Secondary education,Portuguese,Secondary Education,Higher Education Degree,Unskilled Workers,Scientific Specialists,Yes,No,Yes,No,Female,No,0.17647058823529416,No,0.0,0.5,0.6875,0.47619047619047616,0.6041666666666665,0.0,0.0,0.5,0.5,0.3333333333333333,0.3749999999999999,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,9.0,-2.4499999999999993,0
Single,2nd phase—general contingent,0.8571428571428571,Tourism,Daytime,Secondary education,Portuguese,Other—11th Year,Basic Edu 2nd Cycle,Service/Sales/Security,Skilled Industry Workers,Yes,No,Yes,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.4375,0.47619047619047616,0.4999999999999998,0.0,0.0,0.5,0.625,0.3333333333333333,0.5201612903225806,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,12.0,9.0,0.05000000000000071,0
Single,Over 23 years old,0.2857142857142857,Oral Hygiene,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Unskilled Workers,Farmers/Ag Workers,Yes,No,No,Yes,Female,Yes,0.47058823529411753,No,0.0,0.625,0.6875,0.47619047619047616,0.5395833333333333,0.0,0.0,0.625,0.5625,0.5,0.5111751152073732,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,14.0,11.0,-0.4228571428571435,0
Single,2nd phase—general contingent,1.0,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.5,0.5625,0.47619047619047616,0.4097222222222223,0.0,0.0,0.5,0.375,0.5,0.38306451612903236,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled,12.0,11.0,-0.5,0
Married,Over 23 years old,0.2857142857142857,Biofuel Production Technologies,Daytime,Secondary education,Portuguese,Accounting & Admin course,Secondary Education,Unskilled Workers,Service/Sales/Security,No,No,Yes,Yes,Male,No,1.0,No,0.0,0.625,0.5625,0.0,0.0,0.0,0.0,0.625,0.5,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Dropout,14.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Service/Sales/Security,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.625,0.5625,0.5714285714285714,0.5238095238095237,0.0,0.0,0.75,0.5,0.6666666666666666,0.6895161290322579,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,15.0,14.0,1.5714285714285712,0
Single,1st phase—general contingent,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,Yes,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.5833333333333333,0.0,0.0,0.5,0.375,0.5,0.5927419354838709,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,12.0,12.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Higher Education Degree,Basic Education 3rd Cycle,Technicians & Professionals,Armed Forces,No,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.75,0.5,0.6666666666666666,0.7433035714285714,0.0,0.0,0.75,0.5,0.5833333333333333,0.7413594470046082,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,16.0,14.0,0.0,0
